id,model_name,type,color,price,price_range,brand,version,name,engine_capacity,engine_type,transmission_type,features,image_url,source_url,source_pid,source_SkuId,source_name,status,create_at,source_id
11,,XE SỐ,N/A,"77,000,000₫",N/A,YAMAHA,,XS155R,,,,,https://product.hstatic.net/200000281285/product/2_5b60169850884198a8661b80cfb87073_master.png,https://hoangcau.com/products/xs155r,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
12,,XE SỐ,N/A,"29,000,000₫",N/A,YAMAHA,,PG - 1,,,,,https://product.hstatic.net/200000281285/product/z4935871594034_a26fbe43b3e108f2aa16d365c49752c9_5dd867beb1d84ffcac90be66aa12aa71_master.jpg,https://hoangcau.com/products/pg-1,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
13,,XE ĐIỆN,N/A,"15,490,000₫",N/A,YADEA,,YADEA I-CUTE,,,,,https://product.hstatic.net/200000281285/product/xam_f0171a52d48b442f9ae0728d536bdb25_master.jpg,https://hoangcau.com/products/yadea-i-cute,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
14,,XE ĐIỆN,Đen,"13,490,000₫",N/A,YADEA,,YADEA I6,,,,,https://product.hstatic.net/200000281285/product/trang_02043389e357472eab48cac40563795a_master.jpg,https://hoangcau.com/products/yadea-i6,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
15,,XE ĐIỆN,N/A,"13,990,000₫",N/A,YADEA,,YADEA I8,,,,,https://product.hstatic.net/200000281285/product/trang_19a57fa495ca426497acece2a0a70ee1_master.jpg,https://hoangcau.com/products/yadea-i8,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
16,,XE ĐIỆN,N/A,"16,990,000₫",N/A,YADEA,,YADEA OCEAN,,,,,https://product.hstatic.net/200000281285/product/trang_nau_e5dff9dd2fb54b409c5b181b1716f15e_master.jpg,https://hoangcau.com/products/yadea-ocean,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
17,,XE ĐIỆN,N/A,"19,990,000₫",N/A,YADEA,,YADEA ORLA,,,,,https://product.hstatic.net/200000281285/product/orla_b18e06460af34bb195555ac61731aead_master.png,https://hoangcau.com/products/yadea-orla,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
18,,XE ĐIỆN,N/A,"22,990,000₫",N/A,YADEA,,YADEA S3 PRO,,,,,https://product.hstatic.net/200000281285/product/4_c0c9611fe5a64a389a3419c0064eeb99_master.png,https://hoangcau.com/products/yadea-s3-pro,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
19,,XE ĐIỆN,Đen,"27,990,000₫",N/A,YADEA,,YADEA VOLTGUARD,,,,,https://product.hstatic.net/200000281285/product/xanh_e6ac84fdb1114d6e88f1a4d9b261c16b_master.png,https://hoangcau.com/products/yadea-voltguard,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
20,,XE ĐIỆN,N/A,"12,990,000₫",N/A,YADEA,,YADEA IGO,,,,,https://product.hstatic.net/200000281285/product/yadea_igo_-_do_62122610ce384fbabc16f8737e80b9b2_master.jpg,https://hoangcau.com/products/yadea-igo,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
21,,XE ĐIỆN,N/A,"17,990,000₫",N/A,YADEA,,YADEA VIGOR,,,,,https://product.hstatic.net/200000281285/product/xanh_ef1dfba18f2f4aefbb421ce4b9d4279d_master.png,https://hoangcau.com/products/yadea-vigor,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
22,,XE ĐIỆN,N/A,"13,990,000₫",N/A,YADEA,,YADEA X-BULL,,,,,https://product.hstatic.net/200000281285/product/13_fd643da5bd6147d6a761fe449374070e_master.png,https://hoangcau.com/products/yadea-x-bull,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
23,,XE ĐIỆN,N/A,"18,490,000₫",N/A,YADEA,,YADEA ODORA S,,,,,https://product.hstatic.net/200000281285/product/11_61b1c0fabcd74ce0ba62adf91eef9eca_master.png,https://hoangcau.com/products/yadea-odora-s1-thien-nang,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
24,,XE ĐIỆN,N/A,"17,990,000₫",N/A,YADEA,,YADEA M6I TTFAR,,,,,https://product.hstatic.net/200000281285/product/yadea_m6i_ttfar_-_xanh_caf369da39944e2aba6c839588d9d7f8_master.jpg,https://hoangcau.com/products/yadea-m6i-ttfar,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
25,,XE TAY GA,Đen,"93,500,000₫",N/A,HONDA,,SH 160I,,,,,https://product.hstatic.net/200000281285/product/sh160i-xam-thethao_c73365128ad0464fb1279b72dd8b9ad0_master.jpg,https://hoangcau.com/products/sh-160i,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
26,,XE SỐ,Xanh Xám,"27,900,000₫",N/A,YAMAHA,,JUPITER FINN,,,,,https://product.hstatic.net/200000281285/product/3_54bd08a73e404d67bedefa3172bb6596_master.png,https://hoangcau.com/products/jupiter-finn,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
27,,XE TAY GA,Xanh Xám,"58,000,000₫",N/A,HONDA,,AIR BLADE 160,,,,,https://product.hstatic.net/200000281285/product/airblade-160---xanh-vang---dac-biet_3764fb6b5bf448ff924382cb3eb99407_master.jpg,https://hoangcau.com/products/air-blade-160,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
28,,XE TAY GA,Đen Nhám,"47,000,000₫",N/A,NHẬP KHẨU,,HONDA VARIO 160,,,,,https://product.hstatic.net/200000281285/product/vario_160_cbs_-_do_nham_3f55ab727e664b61bf4157d7914df8ca_master.png,https://hoangcau.com/products/honda-vario-160,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
29,,XE TAY GA,N/A,"22,000,000₫",N/A,SYM,,ELITE 50CC,,,,,https://product.hstatic.net/200000281285/product/db_xam_den_1394d821ac3e438398454cd1d6c244e9_master.png,https://hoangcau.com/products/elite-50cc,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
30,,XE TAY GA,N/A,"25,500,000₫",N/A,KYMCO,,CANDY HI 50CC,,,,,https://product.hstatic.net/200000281285/product/xanh_c3b37c332ef24c0aaa40836f7211b023_master.png,https://hoangcau.com/products/candy-hi-50cc,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
31,,XE TAY GA,N/A,"27,000,000₫",N/A,KYMCO,,CANDY HERMOSA 50CC,,,,,https://product.hstatic.net/200000281285/product/do_nham_ca2c264063c44fcda70f8b111db00c08_master.png,https://hoangcau.com/products/candy-hermosa-50cc,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
32,,XE SỐ,N/A,"18,000,000₫",N/A,KYMCO,,VISAR 50CC,,,,,https://product.hstatic.net/200000281285/product/xanh_ee1516fd4a8845738a4d74b6d4b95307_master.png,https://hoangcau.com/products/visar-50cc,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
33,,XE TAY GA,N/A,"26,000,000₫",N/A,KYMCO,,LIKE 50CC,,,,,https://product.hstatic.net/200000281285/product/7_b5a6d52255fc43fbabb1b54a64bb5f34_master.png,https://hoangcau.com/products/like-50cc,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
34,,XE CÔN TAY,N/A,"23,000,000₫",N/A,KYMCO,,K-PIPE 50CC,,,,,https://product.hstatic.net/200000281285/product/do_797376df00344332bdd8d8782cac2afa_master.png,https://hoangcau.com/products/k-pipe-50cc,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
35,,XE CÔN TAY,N/A,"57,000,000₫",N/A,NHẬP KHẨU,,YAMAHA R15,,,,,https://product.hstatic.net/200000281285/product/r15_-_xanh_gp_3f9c3dab6f7b42d780af2f02e2c0b4fd_master.png,https://hoangcau.com/products/yamaha-r15,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
36,,XE TAY GA,N/A,"35,500,000₫",N/A,NHẬP KHẨU,,HONDA SCOOPY,,,,,https://product.hstatic.net/200000281285/product/do_den_74c3bd7119fc4fd9b432cf81007f78dd_master.png,https://hoangcau.com/products/honda-scoopy,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
37,,XE TAY GA,N/A,"42,000,000₫",N/A,NHẬP KHẨU,,HONDA VARIO 125,,,,,https://product.hstatic.net/200000281285/product/advance-matte-blue_862b91c4a3844e4bbd868cb13f1348fe_master.png,https://hoangcau.com/products/honda-vario-125,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
38,,XE CÔN TAY,N/A,"47,000,000₫",N/A,NHẬP KHẨU,,YAMAHA MX - KING,,,,,https://product.hstatic.net/200000281285/product/cam_den_7a7df6c2bbf84b3ea2866903e05f9cb4_master.png,https://hoangcau.com/products/yamaha-mx-king,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
39,,XE CÔN TAY,N/A,"57,000,000₫",N/A,YAMAHA,,YZF-R15,,,,,https://product.hstatic.net/200000281285/product/gp_3aed76f3fdf644ca803fa89611380c94_master.png,https://hoangcau.com/products/yzf-r15,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
40,,XE CÔN TAY,Đỏ Đen,"35,000,000₫",N/A,HONDA,,WINNER X,,,,,https://product.hstatic.net/200000281285/product/1_c3a878f3c1ee4882a7e9714daafca901_master.png,https://hoangcau.com/products/winner-x,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
41,,XE SỐ,Đỏ Đen,"22,200,000₫",N/A,HONDA,,WAVE RSX,,,,,https://product.hstatic.net/200000281285/product/waversx-xanh-thethao_93558efa0f1145378989b0b6b18c37b1_master.jpg,https://hoangcau.com/products/wave-rsx,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
42,,XE SỐ,Đỏ Đen,"19,500,000₫",N/A,HONDA,,WAVE BLADE,,,,,https://product.hstatic.net/200000281285/product/blade-denxanh-tieuchuan_dbd81484bfc84b95be2726b138f895ce_master.jpg,https://hoangcau.com/products/wave-blade,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
43,,XE SỐ,N/A,"19,000,000₫",N/A,HONDA,,WAVE ALPHA,,,,,https://product.hstatic.net/200000281285/product/wavealpha-xam-codien_e614c314d9c34518bf8cac3643659c82_master.jpg,https://hoangcau.com/products/wave-alpha,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
44,,XE TAY GA,Đỏ,"60,500,000₫",N/A,HONDA,,SH MODE,,,,,https://product.hstatic.net/200000281285/product/shmode125i-xanh-tieuchuan_aebe3f0a098c4316aeb3d891e81aedad_master.jpg,https://hoangcau.com/products/sh-mode,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
45,,XE TAY GA,Đỏ Đen,"77,500,000₫",N/A,HONDA,,SH 125,,,,,https://product.hstatic.net/200000281285/product/sh125i-do-thethao_099b98c5bdae43609b23fa36841d2665_master.jpg,https://hoangcau.com/products/sh-125,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
46,,XE CÔN TAY,N/A,"127,000,000₫",N/A,YAMAHA,,MT - 03,,,,,https://product.hstatic.net/200000281285/product/2021_mtn320-a_pgd_usa_mt-03_storm-fluo_360_036-1_eb7a357c2fda4a4b9325493120821df0_master.png,https://hoangcau.com/products/mt-03,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
47,,XE TAY GA,Trắng,"40,000,000₫",N/A,HONDA,,LEAD,,,,,https://product.hstatic.net/200000281285/product/lead-xanh-dacbiet_1ff669e2035c4869ad40456af80290d4_master.jpg,https://hoangcau.com/products/lead,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
48,,XE SỐ,Đen Nhám,"30,500,000₫",N/A,YAMAHA,,JUPITER,,,,,https://product.hstatic.net/200000281285/product/jupiter-gp_4ad9814485a04d03b7bdbdd2ab2325dd_master.png,https://hoangcau.com/products/jupiter,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
49,,XE TAY GA,"Bạc, Xám (2022)","26,500,000₫",N/A,YAMAHA,,JANUS,,,,,https://product.hstatic.net/200000281285/product/2_060ee4edf4ed4c5cbdb184fbf3a20c14_master.png,https://hoangcau.com/products/janus,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
50,,XE SỐ,_Xanh Đen_,"35,000,000₫",N/A,HONDA,,FUTURE,,,,,https://product.hstatic.net/200000281285/product/future125fi-trang-caocap-pdvd_d2928b4a43054db6b74fffae8550e3f4_master.jpg,https://hoangcau.com/products/future,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
51,,XE TAY GA,Đỏ Đen,"29,500,000₫",N/A,YAMAHA,,FREEGO,,,,,https://product.hstatic.net/200000281285/product/2_4e96b3fb6c044e2d89aecd635cc1921f_master.png,https://hoangcau.com/products/freego,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
52,,XE CÔN TAY,Đỏ Nhám,"44,000,000₫",N/A,YAMAHA,,EXCITER 150,,,,,https://product.hstatic.net/200000281285/product/3_8f852018e453431e82baef1387cd3125_master.png,https://hoangcau.com/products/exciter-150,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
53,,XE TAY GA,Đỏ Đen Bạc,"44,500,000₫",N/A,HONDA,,AIR BLADE 125,,,,,https://product.hstatic.net/200000281285/product/ab125_tt_xam_do_den_01ee35502e7246159b13a75fa04f355a_master.jpg,https://hoangcau.com/products/air-blade-125,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
54,,XE TAY GA,Đen,"31,000,000₫",N/A,HONDA,,VISION,,,,,https://product.hstatic.net/200000281285/product/vision-vang-codien_e56df668597d4d7aa111fed9373f932f_master.jpg,https://hoangcau.com/products/vision,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
55,,XE TAY GA,Đen,"38,300,000₫",N/A,YAMAHA,,LATTE,,,,,https://product.hstatic.net/200000281285/product/1_6cbc7f761a894976abd176abc8c89cf5_master.png,https://hoangcau.com/products/latte,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
56,,XE SỐ,Đen Xám (2021),"21,500,000₫",N/A,YAMAHA,,SIRIUS FI,,,,,https://product.hstatic.net/200000281285/product/sirius_fi_phien_ban_vanh_duc_mau_moi_-_2022_-_do_den_bb54493a389d40c397ad4a3a67b8920e_master.png,https://hoangcau.com/products/sirius-fi,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
57,,XE SỐ,Đen,"19,000,000₫",N/A,YAMAHA,,SIRIUS,,,,,https://product.hstatic.net/200000281285/product/7_13f73dd6e7a44a70bc79923ced986818_master.png,https://hoangcau.com/products/sirius,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
58,,XE CÔN TAY,Trắng đỏ,"41,800,000₫",N/A,YAMAHA,,EXCITER 155 VVA,,,,,https://product.hstatic.net/200000281285/product/exciter_155_vva_60_nam_yamaha_tranh_tai_motogp_-_trang_-_do_-_den_ae7a042876e1495da608a7300ff49b77_master.png,https://hoangcau.com/products/exciter-155-vva,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
59,,XE TAY GA,Đen (2023),"44,800,000₫",N/A,YAMAHA,,GRANDE BLUE CORE HYBRID,,,,,https://product.hstatic.net/200000281285/product/grande-2023-pink-orange-004_f9a7581b4e4e44d19f79481d77963721_master.png,https://hoangcau.com/products/grande-blue-core-hybird,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
60,,XE TAY GA,N/A,"53,300,000₫",N/A,YAMAHA,,NVX 155 VVA THẾ HỆ II,,,,,https://product.hstatic.net/200000281285/product/7_9a8bae893dda45f7aef6cfb4e2fb4133_master.png,https://hoangcau.com/products/nvx-155-vva-the-he-ii,,N/A,hoangcau.com,active,2024-12-10 09:20:00.957248,N/A
